trial,RLCT,beta,c,n,chain_size
43,0.0192694525998225,0.0434294481903252,0.1,10,1000
44,0.0203402997482675,0.0434294481903252,0.1,10,1000
45,0.0128675022268204,0.0434294481903252,0.1,10,1000
46,0.0217943533264242,0.0434294481903252,0.1,10,1000
47,0.0192295197036387,0.0434294481903252,0.1,10,1000
48,0.018018476890569,0.0434294481903252,0.1,10,1000
49,0.0214261358894634,0.0434294481903252,0.1,10,1000
50,0.018265555977298,0.0434294481903252,0.1,10,1000
1,0.0259767488808313,0.0434294481903252,0.1,10,2000
2,0.0191062357251317,0.0434294481903252,0.1,10,2000
3,0.0207174946434811,0.0434294481903252,0.1,10,2000
4,0.0202918469572043,0.0434294481903252,0.1,10,2000
5,0.0173366652781247,0.0434294481903252,0.1,10,2000
1,0.0216802996873557,0.0434294481903252,0.1,10,5000
2,0.020981866299304,0.0434294481903252,0.1,10,5000
3,0.0201278501132475,0.0434294481903252,0.1,10,5000
4,0.0241071238625556,0.0434294481903252,0.1,10,5000
5,0.0207013988124194,0.0434294481903252,0.1,10,5000
1,0.0198700872370827,0.0434294481903252,0.1,10,10000
2,0.0203471607051216,0.0434294481903252,0.1,10,10000
3,0.019463543887642,0.0434294481903252,0.1,10,10000
4,0.0207220593379135,0.0434294481903252,0.1,10,10000
5,0.020706912120362,0.0434294481903252,0.1,10,10000
1,0.254658375408416,0.434294481903252,1,10,1000
2,0.225228354310587,0.434294481903252,1,10,1000
3,0.227603118917646,0.434294481903252,1,10,1000
4,0.248361005079317,0.434294481903252,1,10,1000
5,0.268587786785151,0.434294481903252,1,10,1000
1,0.254071351598869,0.434294481903252,1,10,2000
2,0.266462158775114,0.434294481903252,1,10,2000
3,0.306216605637625,0.434294481903252,1,10,2000
4,0.275160113721595,0.434294481903252,1,10,2000
5,0.302002307095743,0.434294481903252,1,10,2000
1,0.313920932053636,0.434294481903252,1,10,5000
2,0.3205931096828,0.434294481903252,1,10,5000
3,0.232583639568373,0.434294481903252,1,10,5000
4,0.293354602096016,0.434294481903252,1,10,5000
5,0.289278729207567,0.434294481903252,1,10,5000
1,0.288219154195515,0.434294481903252,1,10,10000
2,0.298818990876387,0.434294481903252,1,10,10000
3,0.279808013128235,0.434294481903252,1,10,10000
4,0.278833942641158,0.434294481903252,1,10,10000
5,0.316365385645528,0.434294481903252,1,10,10000
1,0.365602436218779,0.868588963806504,2,10,1000
2,0.36820293950652,0.868588963806504,2,10,1000
3,0.362782835720392,0.868588963806504,2,10,1000
4,0.411392987204797,0.868588963806504,2,10,1000
5,0.396225720163891,0.868588963806504,2,10,1000
1,0.377745968481133,0.868588963806504,2,10,2000
2,0.53569468229301,0.868588963806504,2,10,2000
3,0.355134491190364,0.868588963806504,2,10,2000
4,0.439377167005306,0.868588963806504,2,10,2000
5,0.423378110326303,0.868588963806504,2,10,2000
1,0.410072005123442,0.868588963806504,2,10,5000
2,0.380545093313324,0.868588963806504,2,10,5000
3,0.428875421593053,0.868588963806504,2,10,5000
4,0.415563258619311,0.868588963806504,2,10,5000
5,0.418952204006938,0.868588963806504,2,10,5000
1,0.424006682120895,0.868588963806504,2,10,10000
2,0.412768727902067,0.868588963806504,2,10,10000
3,0.421083791720353,0.868588963806504,2,10,10000
4,0.421822202702163,0.868588963806504,2,10,10000
5,0.379342512427901,0.868588963806504,2,10,10000
1,0.711625285866427,2.17147240951626,5,10,1000
2,0.602015565276454,2.17147240951626,5,10,1000
3,0.540276430360382,2.17147240951626,5,10,1000
4,0.501365884070472,2.17147240951626,5,10,1000
5,0.351522595096067,2.17147240951626,5,10,1000
1,0.545302648548721,2.17147240951626,5,10,2000
2,0.472012204039566,2.17147240951626,5,10,2000
3,0.548666016297014,2.17147240951626,5,10,2000
4,0.502306636985955,2.17147240951626,5,10,2000
5,0.590855399676347,2.17147240951626,5,10,2000
1,0.573950829828983,2.17147240951626,5,10,5000
2,0.487080417426441,2.17147240951626,5,10,5000
3,0.568579221254418,2.17147240951626,5,10,5000
4,0.520315032720284,2.17147240951626,5,10,5000
5,0.512735032188333,2.17147240951626,5,10,5000
1,0.498317325881368,2.17147240951626,5,10,10000
2,0.562414974083552,2.17147240951626,5,10,10000
3,0.543089807355653,2.17147240951626,5,10,10000
4,0.557835235170968,2.17147240951626,5,10,10000
5,0.540911087984673,2.17147240951626,5,10,10000
1,0.49879045765332,4.34294481903252,10,10,1000
2,0.732682975229126,4.34294481903252,10,10,1000
3,0.441117356523796,4.34294481903252,10,10,1000
4,0.618405548757758,4.34294481903252,10,10,1000
5,0.649558028430352,4.34294481903252,10,10,1000
1,0.578134988572564,4.34294481903252,10,10,2000
2,0.525276985377384,4.34294481903252,10,10,2000
3,0.716043126851363,4.34294481903252,10,10,2000
4,0.592914342334285,4.34294481903252,10,10,2000
5,0.477177965832655,4.34294481903252,10,10,2000
1,0.5161713384405,4.34294481903252,10,10,5000
2,0.569469845209785,4.34294481903252,10,10,5000
3,0.699904832711852,4.34294481903252,10,10,5000
4,0.534851954972724,4.34294481903252,10,10,5000
5,0.58894901259821,4.34294481903252,10,10,5000
1,0.571819127561468,4.34294481903252,10,10,10000
2,0.625952277143768,4.34294481903252,10,10,10000
3,0.577294324711617,4.34294481903252,10,10,10000
4,0.649753159085886,4.34294481903252,10,10,10000
5,0.584605266343836,4.34294481903252,10,10,10000
1,0.0968176828813981,0.0255622218635331,0.1,50,1000
2,0.0975714624127015,0.0255622218635331,0.1,50,1000
3,0.0818072421562028,0.0255622218635331,0.1,50,1000
4,0.0748051039915193,0.0255622218635331,0.1,50,1000
5,0.127828616569018,0.0255622218635331,0.1,50,1000
1,0.0829629962595051,0.0255622218635331,0.1,50,2000
2,0.0787827897656475,0.0255622218635331,0.1,50,2000
3,0.096847399418552,0.0255622218635331,0.1,50,2000
4,0.0790442348091625,0.0255622218635331,0.1,50,2000
5,0.101706203493666,0.0255622218635331,0.1,50,2000
1,0.0878343657291394,0.0255622218635331,0.1,50,5000
2,0.0851410127016627,0.0255622218635331,0.1,50,5000
3,0.0922976703776475,0.0255622218635331,0.1,50,5000
4,0.0821750411970392,0.0255622218635331,0.1,50,5000
5,0.0940798845367488,0.0255622218635331,0.1,50,5000
1,0.0833361896979666,0.0255622218635331,0.1,50,10000
2,0.0846692788370161,0.0255622218635331,0.1,50,10000
3,0.0934326759551645,0.0255622218635331,0.1,50,10000
4,0.0873378131314321,0.0255622218635331,0.1,50,10000
5,0.0949266590612008,0.0255622218635331,0.1,50,10000
1,0.352897713140072,0.255622218635331,1,50,1000
2,0.403929437775786,0.255622218635331,1,50,1000
3,0.42219211870335,0.255622218635331,1,50,1000
4,0.519003177806332,0.255622218635331,1,50,1000
5,0.407729608850855,0.255622218635331,1,50,1000
1,0.508193370317752,0.255622218635331,1,50,2000
2,0.420889382876989,0.255622218635331,1,50,2000
3,0.503225398424763,0.255622218635331,1,50,2000
4,0.425954390116648,0.255622218635331,1,50,2000
5,0.479654860571309,0.255622218635331,1,50,2000
1,0.428764779014061,0.255622218635331,1,50,5000
2,0.453259370315036,0.255622218635331,1,50,5000
3,0.450488565870536,0.255622218635331,1,50,5000
4,0.480254361805013,0.255622218635331,1,50,5000
5,0.484310732605428,0.255622218635331,1,50,5000
1,0.422762415495851,0.255622218635331,1,50,10000
2,0.468713140430287,0.255622218635331,1,50,10000
3,0.427946856409294,0.255622218635331,1,50,10000
4,0.452158376102087,0.255622218635331,1,50,10000
5,0.452948494182848,0.255622218635331,1,50,10000
1,0.46881990761798,0.511244437270663,2,50,1000
2,0.56628651827828,0.511244437270663,2,50,1000
3,0.497096476824442,0.511244437270663,2,50,1000
4,0.402774451476543,0.511244437270663,2,50,1000
5,0.755705156395724,0.511244437270663,2,50,1000
1,0.441474075810694,0.511244437270663,2,50,2000
2,0.532275477971946,0.511244437270663,2,50,2000
3,0.614940526903343,0.511244437270663,2,50,2000
4,0.514825531577079,0.511244437270663,2,50,2000
5,0.509146237015434,0.511244437270663,2,50,2000
1,0.578687436855467,0.511244437270663,2,50,5000
2,0.52677030721091,0.511244437270663,2,50,5000
3,0.554276725235294,0.511244437270663,2,50,5000
4,0.526425953723543,0.511244437270663,2,50,5000
5,0.579204077752319,0.511244437270663,2,50,5000
1,0.527016629562641,0.511244437270663,2,50,10000
2,0.561128352113536,0.511244437270663,2,50,10000
3,0.506141632040066,0.511244437270663,2,50,10000
4,0.554580830131001,0.511244437270663,2,50,10000
5,0.51123183764097,0.511244437270663,2,50,10000
1,0.548711992824474,1.27811109317666,5,50,1000
2,0.815221998630946,1.27811109317666,5,50,1000
3,0.621602644220944,1.27811109317666,5,50,1000
4,0.681333882495889,1.27811109317666,5,50,1000
5,0.551013447725715,1.27811109317666,5,50,1000
1,0.705617923743602,1.27811109317666,5,50,2000
2,0.698768581509569,1.27811109317666,5,50,2000
3,0.587378425587783,1.27811109317666,5,50,2000
4,0.553198113827236,1.27811109317666,5,50,2000
5,0.747391089496964,1.27811109317666,5,50,2000
1,0.635035407714467,1.27811109317666,5,50,5000
2,0.700468774216474,1.27811109317666,5,50,5000
3,0.600627518429996,1.27811109317666,5,50,5000
4,0.633874231123509,1.27811109317666,5,50,5000
5,0.665262832399671,1.27811109317666,5,50,5000
1,0.652920239033278,1.27811109317666,5,50,10000
2,0.609412678670366,1.27811109317666,5,50,10000
3,0.636940690162598,1.27811109317666,5,50,10000
4,0.646306002712757,1.27811109317666,5,50,10000
5,0.692731794619474,1.27811109317666,5,50,10000
1,0.841377488548768,2.55622218635331,10,50,1000
2,0.915251211805863,2.55622218635331,10,50,1000
3,1.13420738672077,2.55622218635331,10,50,1000
4,0.800870493303808,2.55622218635331,10,50,1000
5,0.975721803930851,2.55622218635331,10,50,1000
1,1.07502712043979,2.55622218635331,10,50,2000
2,1.06291603317456,2.55622218635331,10,50,2000
3,0.935622626251644,2.55622218635331,10,50,2000
4,0.993171378967869,2.55622218635331,10,50,2000
5,1.04043849684964,2.55622218635331,10,50,2000
1,1.05432336877514,2.55622218635331,10,50,5000
2,1.04196060180652,2.55622218635331,10,50,5000
3,0.963910505371378,2.55622218635331,10,50,5000
4,1.00258553236596,2.55622218635331,10,50,5000
5,1.02740351418882,2.55622218635331,10,50,5000
1,1.00124367335962,2.55622218635331,10,50,10000
2,1.07792181861257,2.55622218635331,10,50,10000
3,1.05600798196962,2.55622218635331,10,50,10000
4,1.02063413878216,2.55622218635331,10,50,10000
5,1.00360599856568,2.55622218635331,10,50,10000
1,0.18825012853325,0.0217147240951626,0.1,100,1000
2,0.165925512872017,0.0217147240951626,0.1,100,1000
3,0.155722486050934,0.0217147240951626,0.1,100,1000
4,0.177115098148664,0.0217147240951626,0.1,100,1000
5,0.185914820847606,0.0217147240951626,0.1,100,1000
1,0.145382740741881,0.0217147240951626,0.1,100,2000
2,0.151400363072302,0.0217147240951626,0.1,100,2000
3,0.159708630388516,0.0217147240951626,0.1,100,2000
4,0.172681911334068,0.0217147240951626,0.1,100,2000
5,0.145068218273806,0.0217147240951626,0.1,100,2000
1,0.165817602028935,0.0217147240951626,0.1,100,5000
2,0.152491147666008,0.0217147240951626,0.1,100,5000
3,0.151870623322554,0.0217147240951626,0.1,100,5000
4,0.141891367443696,0.0217147240951626,0.1,100,5000
5,0.168800862501345,0.0217147240951626,0.1,100,5000
1,0.171435743185789,0.0217147240951626,0.1,100,10000
2,0.173257935653106,0.0217147240951626,0.1,100,10000
3,0.162991334326317,0.0217147240951626,0.1,100,10000
4,0.145794511342464,0.0217147240951626,0.1,100,10000
5,0.157215109133138,0.0217147240951626,0.1,100,10000
1,0.526375812475519,0.217147240951626,1,100,1000
2,0.426127050142147,0.217147240951626,1,100,1000
3,0.503265193632548,0.217147240951626,1,100,1000
4,0.508198679664206,0.217147240951626,1,100,1000
5,0.568518691910845,0.217147240951626,1,100,1000
1,0.507856178102314,0.217147240951626,1,100,2000
2,0.588802315544229,0.217147240951626,1,100,2000
3,0.482720352482735,0.217147240951626,1,100,2000
4,0.40474444027741,0.217147240951626,1,100,2000
5,0.483039655917348,0.217147240951626,1,100,2000
1,0.600834032181103,0.217147240951626,1,100,5000
2,0.525437741851642,0.217147240951626,1,100,5000
3,0.590905664312722,0.217147240951626,1,100,5000
4,0.528162008280788,0.217147240951626,1,100,5000
5,0.529880407234108,0.217147240951626,1,100,5000
1,0.529799203215424,0.217147240951626,1,100,10000
2,0.505983440290822,0.217147240951626,1,100,10000
3,0.495575238739222,0.217147240951626,1,100,10000
